country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","04-09-2025 21:00:00",17.585705,78.126199,OZONE,16,29,25
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","04-09-2025 21:00:00",17.544899,78.486949,NH3,3,4,3
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","04-09-2025 21:00:00",17.429398,78.569354,PM2.5,46,57,51
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","04-09-2025 21:00:00",17.429398,78.569354,PM10,89,98,93
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","04-09-2025 21:00:00",17.429398,78.569354,CO,21,31,29
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","04-09-2025 21:00:00",17.37206,78.50864,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","04-09-2025 21:00:00",27.19412,77.96237,OZONE,7,10,8
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","04-09-2025 21:00:00",27.169338,78.03582,PM10,45,107,73
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","04-09-2025 21:00:00",27.169338,78.03582,NH3,1,1,1
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","04-09-2025 21:00:00",27.19862,77.92066,NO2,NA,NA,NA
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","04-09-2025 21:00:00",28.964949,77.278761,SO2,NA,NA,NA
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","04-09-2025 21:00:00",28.964949,77.278761,OZONE,6,30,27
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","04-09-2025 21:00:00",17.540891,78.358528,SO2,3,9,7
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","04-09-2025 21:00:00",17.460103,78.334361,NH3,3,8,6
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","04-09-2025 21:00:00",17.470431,78.566959,NO2,11,33,19
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","04-09-2025 21:00:00",17.470431,78.566959,CO,7,41,24
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","04-09-2025 21:00:00",17.585705,78.126199,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","04-09-2025 21:00:00",17.585705,78.126199,PM10,NA,NA,NA
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","04-09-2025 21:00:00",23.8175497,91.2726974,SO2,29,30,29
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","04-09-2025 21:00:00",27.23711,78.01936,NO2,24,30,24
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","04-09-2025 21:00:00",27.23711,78.01936,CO,10,62,17
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","04-09-2025 21:00:00",27.19865833,78.00598056,PM2.5,2,11,6
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","04-09-2025 21:00:00",27.19412,77.96237,PM2.5,21,66,35
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","04-09-2025 21:00:00",11.258242,77.552761,OZONE,20,45,34
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","04-09-2025 21:00:00",9.36399,78.831977,NH3,2,2,2
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","04-09-2025 21:00:00",9.36399,78.831977,CO,22,28,24
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","04-09-2025 21:00:00",11.679111,78.125052,SO2,31,86,60
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","04-09-2025 21:00:00",11.679111,78.125052,OZONE,20,21,20
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","04-09-2025 21:00:00",8.728442,77.6962,OZONE,6,7,6
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","04-09-2025 21:00:00",9.559382,77.948828,PM10,28,45,36
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","04-09-2025 21:00:00",17.540891,78.358528,PM2.5,20,64,35
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","04-09-2025 21:00:00",17.540891,78.358528,NO2,14,45,34
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","04-09-2025 21:00:00",17.528544,78.286195,PM2.5,34,45,41
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","04-09-2025 21:00:00",17.528544,78.286195,OZONE,41,72,52
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","04-09-2025 21:00:00",17.4559458,78.4332152,SO2,2,9,6
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","04-09-2025 21:00:00",17.417094,78.457437,CO,8,53,29
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","04-09-2025 21:00:00",17.349694,78.451437,SO2,2,6,4
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","04-09-2025 21:00:00",10.7654824,79.1389968,CO,8,10,9
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","04-09-2025 21:00:00","8.816428 ",78.099039,PM10,25,105,52
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","04-09-2025 21:00:00",10.830158,78.691849,NH3,1,1,1
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","04-09-2025 21:00:00",9.865935,78.022669,SO2,12,12,12
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","04-09-2025 21:00:00",10.798548,79.838212,PM2.5,5,28,14
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","04-09-2025 21:00:00",10.798548,79.838212,CO,12,16,15
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","04-09-2025 21:00:00",25.4547,78.6039,SO2,4,12,8
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","04-09-2025 21:00:00",26.428282,80.327067,PM2.5,17,55,34
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","04-09-2025 21:00:00",26.428282,80.327067,PM10,36,72,52
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","04-09-2025 21:00:00",26.509954,80.249612,SO2,28,57,39
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","04-09-2025 21:00:00",26.509954,80.249612,CO,18,24,20
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","04-09-2025 21:00:00",26.4703136,80.3229863,PM2.5,19,58,33
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","04-09-2025 21:00:00",26.4703136,80.3229863,OZONE,6,60,31
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","04-09-2025 21:00:00",28.2348927,77.8683002,PM10,12,97,40
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","04-09-2025 21:00:00",28.359581,79.414455,OZONE,24,25,24
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","04-09-2025 21:00:00",28.38910936,79.42963708,PM2.5,26,66,42
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","04-09-2025 21:00:00",28.406963,77.849831,SO2,7,21,16
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","04-09-2025 21:00:00",27.168897,78.376960,PM2.5,4,14,9
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","04-09-2025 21:00:00",27.168897,78.376960,NO2,17,17,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","04-09-2025 21:00:00",27.168897,78.376960,SO2,14,31,20
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","04-09-2025 21:00:00",27.168897,78.376960,CO,12,28,23
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","04-09-2025 21:00:00",28.646233,77.358075,SO2,9,25,19
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","04-09-2025 21:00:00",28.646233,77.358075,CO,22,52,40
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","04-09-2025 21:00:00",28.646233,77.358075,OZONE,12,80,51
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","04-09-2025 21:00:00",28.757294,77.278792,PM2.5,12,50,34
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","04-09-2025 21:00:00",28.757294,77.278792,NH3,1,4,2
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","04-09-2025 21:00:00",28.685382,77.453839,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","04-09-2025 21:00:00",28.685382,77.453839,NH3,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","04-09-2025 21:00:00",28.6603346,77.3572563,NO2,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","04-09-2025 21:00:00",26.90723,80.98579,CO,12,29,18
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","04-09-2025 21:00:00",26.8458805,80.9365541,PM10,1,350,51
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","04-09-2025 21:00:00",26.8458805,80.9365541,SO2,1,16,6
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","04-09-2025 21:00:00",26.8458805,80.9365541,CO,2,114,53
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","04-09-2025 21:00:00",26.83399722,80.8917361,NH3,9,18,13
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","04-09-2025 21:00:00",26.83399722,80.8917361,SO2,1,19,6
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","04-09-2025 21:00:00",26.730136,83.433859,PM2.5,26,305,58
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","04-09-2025 21:00:00",26.730136,83.433859,NO2,11,12,11
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","04-09-2025 21:00:00",28.47272,77.482000,CO,14,47,39
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","04-09-2025 21:00:00",28.557054,77.453663,PM10,16,161,67
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","04-09-2025 21:00:00",28.557054,77.453663,CO,32,92,55
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","04-09-2025 21:00:00",26.868120,81.005119,OZONE,40,44,43
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","04-09-2025 21:00:00",26.906111,80.948222,NH3,12,18,15
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","04-09-2025 21:00:00",26.906111,80.948222,SO2,8,16,11
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","04-09-2025 21:00:00",26.906111,80.948222,OZONE,10,78,57
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","04-09-2025 21:00:00",28.999264,77.7590354,PM10,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","04-09-2025 21:00:00",28.999264,77.7590354,NH3,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","04-09-2025 21:00:00",28.9535882,77.7622941,PM10,2,44,23
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","04-09-2025 21:00:00",28.9535882,77.7622941,NH3,2,32,8
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","04-09-2025 21:00:00",28.9535882,77.7622941,CO,18,50,35
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","04-09-2025 21:00:00",29.063510,77.709723,PM10,2,63,29
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","04-09-2025 21:00:00",29.063510,77.709723,OZONE,17,44,32
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","04-09-2025 21:00:00",28.88528,78.73880,SO2,36,39,38
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","04-09-2025 21:00:00",28.88528,78.73880,OZONE,5,33,22
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","04-09-2025 21:00:00",28.856664,78.772638,PM2.5,14,76,40
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","04-09-2025 21:00:00",22.7605581,88.3617589,PM10,22,47,31
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","04-09-2025 21:00:00",22.7605581,88.3617589,NH3,11,15,13
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","04-09-2025 21:00:00",22.7605581,88.3617589,CO,35,44,40
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","04-09-2025 21:00:00",23.567923,87.306843,PM2.5,7,18,11
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","04-09-2025 21:00:00",23.567923,87.306843,SO2,10,11,11
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","04-09-2025 21:00:00",23.549395,87.300496,PM2.5,23,37,26
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","04-09-2025 21:00:00",23.549395,87.300496,PM10,28,83,45
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","04-09-2025 21:00:00",23.549395,87.300496,NO2,23,30,25
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","04-09-2025 21:00:00",23.549395,87.300496,NH3,1,2,2
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","04-09-2025 21:00:00",25.301778,82.996789,SO2,26,32,29
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","04-09-2025 21:00:00",25.262326,82.995408,PM2.5,2,75,21
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","04-09-2025 21:00:00",25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","04-09-2025 21:00:00",25.262326,82.995408,SO2,22,32,24
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","04-09-2025 21:00:00",25.262326,82.995408,CO,2,6,4
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","04-09-2025 21:00:00",27.5714090,77.6557570,PM2.5,7,69,24
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","04-09-2025 21:00:00",30.269444,78.044167,CO,1,16,6
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","04-09-2025 21:00:00",22.611968,88.347422,CO,9,15,11
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","04-09-2025 21:00:00",22.5687319,88.2797276,PM10,34,53,40
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","04-09-2025 21:00:00",22.5687319,88.2797276,NO2,11,23,16
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","04-09-2025 21:00:00",22.5687319,88.2797276,OZONE,17,36,27
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","04-09-2025 21:00:00",22.5367507,88.3638022,PM2.5,24,34,25
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","04-09-2025 21:00:00",22.5367507,88.3638022,PM10,24,36,26
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","04-09-2025 21:00:00",22.49929,88.36917,NO2,59,204,155
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","04-09-2025 21:00:00",28.5447608,77.3231257,PM2.5,9,160,38
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","04-09-2025 21:00:00",28.5447608,77.3231257,NO2,12,48,27
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","04-09-2025 21:00:00",28.5447608,77.3231257,CO,20,50,30
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","04-09-2025 21:00:00",28.6245479,77.3577104,PM10,21,60,38
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","04-09-2025 21:00:00",28.5898,77.3101,CO,2,52,21
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","04-09-2025 21:00:00",28.5898,77.3101,OZONE,17,47,23
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","04-09-2025 21:00:00",25.425602,81.917152,PM2.5,4,34,17
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","04-09-2025 21:00:00",29.2124114,78.9611753,NH3,1,3,2
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","04-09-2025 21:00:00",23.6979360,86.9443950,PM2.5,11,31,18
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","04-09-2025 21:00:00",23.6979360,86.9443950,PM10,18,50,30
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","04-09-2025 21:00:00",23.616515,87.119133,SO2,12,16,14
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","04-09-2025 21:00:00",22.06047,88.109737,PM2.5,11,20,13
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","04-09-2025 21:00:00",22.629801,88.352017,PM10,14,36,23
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","04-09-2025 21:00:00",22.629801,88.352017,CO,7,29,18
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","04-09-2025 21:00:00",22.554954,88.292568,PM2.5,14,29,18
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","04-09-2025 21:00:00",22.554954,88.292568,CO,59,68,63
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","04-09-2025 21:00:00",25.425602,81.917152,CO,6,18,11
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","04-09-2025 21:00:00","25.44919916 ","81.82735986 ",PM2.5,15,42,24
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","04-09-2025 21:00:00",25.3505986,82.9083074,NO2,12,20,15
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","04-09-2025 21:00:00",25.3505986,82.9083074,SO2,18,19,18
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","04-09-2025 21:00:00",28.849399,78.742362,PM10,28,113,53
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","04-09-2025 21:00:00",28.849399,78.742362,OZONE,19,60,38
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","04-09-2025 21:00:00",28.802625,78.753728,NO2,24,28,27
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","04-09-2025 21:00:00",28.802625,78.753728,NH3,5,6,5
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","04-09-2025 21:00:00",28.802625,78.753728,CO,30,66,55
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","04-09-2025 21:00:00",22.49929,88.36917,NH3,10,62,43
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","04-09-2025 21:00:00",22.49929,88.36917,CO,14,30,24
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","04-09-2025 21:00:00",22.627847,88.380669,SO2,7,11,8
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","04-09-2025 21:00:00",26.6879226,88.4152495,OZONE,24,29,27
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","04-09-2025 21:00:00",25.5626095,84.663264,NO2,5,9,7
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","04-09-2025 21:00:00",25.5626095,84.663264,OZONE,7,9,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","04-09-2025 21:00:00",24.75746,84.366208,NO2,7,8,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","04-09-2025 21:00:00",24.75746,84.366208,SO2,3,15,8
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","04-09-2025 21:00:00",25.42742023,86.13886079,PM2.5,30,59,42
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","04-09-2025 21:00:00",25.42742023,86.13886079,NH3,3,8,4
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","04-09-2025 21:00:00",25.42742023,86.13886079,SO2,9,16,12
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","04-09-2025 21:00:00",25.42742023,86.13886079,CO,34,62,41
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","04-09-2025 21:00:00",26.80365,84.51954,NO2,4,12,9
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","04-09-2025 21:00:00",25.251013,86.989001,PM10,39,106,60
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","04-09-2025 21:00:00",27.308328,84.531742,PM10,6,147,32
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","04-09-2025 21:00:00",27.308328,84.531742,CO,4,104,41
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","04-09-2025 21:00:00",26.63086,84.90051,PM2.5,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","04-09-2025 21:00:00",26.63086,84.90051,NH3,3,3,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","04-09-2025 21:00:00",26.63086,84.90051,OZONE,2,4,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","04-09-2025 21:00:00",25.376776,86.471523,SO2,16,20,18
India,Bihar,Munger,"Town Hall, Munger - BSPCB","04-09-2025 21:00:00",25.376776,86.471523,CO,16,36,28
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","04-09-2025 21:00:00",26.11442,85.39813,NH3,3,4,3
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","04-09-2025 21:00:00",25.265194,87.012947,NO2,9,10,10
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","04-09-2025 21:00:00",25.265194,87.012947,OZONE,23,45,32
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","04-09-2025 21:00:00",25.204762,85.514960,PM10,78,90,83
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","04-09-2025 21:00:00",25.567520,83.966379,PM2.5,53,65,63
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","04-09-2025 21:00:00",25.7808257,84.7446768,PM10,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","04-09-2025 21:00:00",24.7955,84.9994,PM2.5,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","04-09-2025 21:00:00",24.7955,84.9994,NO2,1,2,1
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","04-09-2025 21:00:00",13.204880,79.097889,NH3,9,11,10
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","04-09-2025 21:00:00",13.204880,79.097889,SO2,21,26,24
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","04-09-2025 21:00:00",16.9872867,81.7363176,PM10,19,89,54
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","04-09-2025 21:00:00",16.9872867,81.7363176,OZONE,8,16,11
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","04-09-2025 21:00:00",13.615387,79.409230,NO2,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","04-09-2025 21:00:00",13.615387,79.409230,NH3,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","04-09-2025 21:00:00",13.615387,79.409230,CO,8,12,10
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","04-09-2025 21:00:00",13.615387,79.409230,OZONE,25,31,30
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","04-09-2025 21:00:00",24.792403,84.992416,PM10,8,102,41
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","04-09-2025 21:00:00",24.792403,84.992416,NH3,4,6,5
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","04-09-2025 21:00:00",24.792403,84.992416,OZONE,1,44,17
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","04-09-2025 21:00:00",25.697189,85.245900,SO2,3,5,4
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","04-09-2025 21:00:00",25.560083,87.553265,PM2.5,32,58,41
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","04-09-2025 21:00:00",25.560083,87.553265,CO,54,99,73
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","04-09-2025 21:00:00",26.0881305,87.93840336,OZONE,13,18,17
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","04-09-2025 21:00:00",26.446912,91.439057,PM2.5,25,500,64
India,Assam,Silchar,"Tarapur, Silchar - PCBA","04-09-2025 21:00:00",24.82827,92.79525,CO,26,60,31
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","04-09-2025 21:00:00",26.987634,94.636574,NH3,3,5,3
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","04-09-2025 21:00:00",26.146529,87.454184,PM10,30,45,33
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","04-09-2025 21:00:00",26.146529,87.454184,CO,13,45,28
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","04-09-2025 21:00:00",25.5626095,84.663264,PM2.5,27,30,29
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","04-09-2025 21:00:00",26.1403345,85.3650192,SO2,16,19,18
